baseDate,movingPath,pathSize,movingCount
20190813,중문관광단지|믿거나말거나박물관|안덕면3|한라산국립공원|산방산|중문관광단지|세리월드_동화속미로공원|월드컵경기장 대도로변 입구 매표소|중앙공원|매일올레시장주차장|서귀포매일올레시장|중앙공원|서귀포매일올레시장,13,1
20190813,한라산국립공원|함덕 서우봉 해변|광양,3,1
20190813,국수문화거리|민속자연사박물관|국수문화거리|인화초등학교|성산읍3|성산일출해양도립공원|광치기해변|성산읍4|한라산국립공원|제주고등학교|노형오거리|노형근린공원|노형오거리|남녕고등학교(하와이오피스텔),14,1
20190813,한라산국립공원|하효 쇠소깍 해변|안덕면4|안덕면7|제주유리박물관|주상절리대|8코스|주상절리대(제1매표소)|8코스,9,1
20190813,한라산국립공원|한담해변,2,1
20190813,노형오거리|남녕고등학교(하와이오피스텔)|노형오거리|제주러브랜드|한라산국립공원,5,1
20190814,만장굴|한라산국립공원|애월해안로|16코스(고내포구-항파두리-광령1리)|협재 해변|협재해변|협재 해변|제주장미불빛축제|거로마을,9,1
20190814,삼무공원|한라산국립공원|서문시장|칠성로 쇼핑거리,4,1
20190814,"한라산국립공원|용연, 용두암|문화의 거리",3,1
20190814,문예회관|연동주민센터|한라산국립공원,3,1
20190814,만장굴|한라산국립공원|제주고등학교|애월해안로|제주고등학교|협재해변|애월해안로|협재 해변|제주고등학교|협재해변|협재 해변|애월해안로|협재해변|협재 해변|정존마을|노형초등학교|남녕고등학교(하와이오피스텔)|정존마을|거로마을|남녕고등학교(하와이오피스텔)|거로마을,21,1
20190814,한라산국립공원|한라도서관|제주시청|연동대림1차아파트,4,1
20190814,한라산국립공원|제대아파트,2,1
20190814,한라산국립공원|노형근린공원,2,1
20190814,한라산국립공원|제주국제공항|이도주공아파트,3,1
20190815,문화의 거리|한라산국립공원,2,1
20190815,천지동자원순환센터|한라산국립공원|아랑조을거리 공영주차장|솔동산 문화의 거리|자치경찰단 서귀포지역경찰대|솔동산 문화의 거리|중앙로터리,7,1
20190815,한라산국립공원|협재해변|협재 해변|김녕 성세기 해변|구좌체육관|김녕 성세기 해변,6,1
20190815,한라산국립공원|은남동,2,1
20190815,비체올린|석굴암 / 천왕사 숲길|한라산국립공원|삼성혈 문화의 거리|정존마을|비체올린,6,1
20190815,중문관광단지입구 (남)|은남동|한라산국립공원,3,1
20190815,중문우체국|안덕면3|동광 R 주차장|한라산국립공원,4,1
20190815,한라산국립공원|용담공원|서문시장,3,1
20190815,한라산국립공원|천제연폭포|성산읍2|성산읍1|성산포항|우도-서빈백사해수욕장|우도-하우목동항,7,1
20190815,한라산국립공원|제주고등학교|노형오거리,3,1
20190815,중문동(남)|문화예술의 거리|흑돼지 거리|한라산국립공원|제주미니미니랜드,5,1
20190816,우령이 마을|한국방송통신대학|동산교|외도부영 2차 아파트|연동대림1차아파트|케이티앤지|정존마을|제주고등학교|정존마을|노형초등학교|정존마을|제주한라대학교(아쉬람BD_CU)|제주고등학교|정존마을|한라산국립공원|정존마을|노형초등학교|정존마을|제주한라대학교(아쉬람BD_CU)|한라산국립공원|제주고등학교|한라산국립공원|노형초등학교|정존마을|제주한라대학교(아쉬람BD_CU)|한라산국립공원|제주고등학교|노형초등학교|정존마을|제주한라대학교(아쉬람BD_CU)|정존마을|제주고등학교|제주한라대학교(아쉬람BD_CU)|제주고등학교,34,1
20190816,생각하는정원|한라산국립공원,2,1
20190816,동문로터리|탐라장애인 종합복지관|동산교|한라산국립공원|영화의거리->산지천|동문로터리|칠성로 쇼핑거리|동문로터리|동문시장|칠성로 쇼핑거리|동문시장|동문로터리|칠성로 쇼핑거리|동문시장|영화의거리->산지천,15,1
20190816,삼무공원|종합경기장(광장 제외)|남녕고등학교(하와이오피스텔)|노형오거리|종합경기장(광장 제외)|노형오거리|원노형|노형오거리|남녕고등학교(하와이오피스텔)|원노형|한라산국립공원|신비의도로(도깨비도로)|문화예술의 거리|삼무공원|연동주민센터|제주도청|신비의도로(도깨비도로)|문화예술의 거리|삼무공원|연동주민센터|제주특별자치도청|신비의도로(도깨비도로)|문화예술의 거리|삼무공원|신비의도로(도깨비도로)|연동주민센터|제주특별자치도청|문화예술의 거리|삼무공원|연동주민센터|제주특별자치도청|문화예술의 거리|제주특별자치도청|연동주민센터|제주목관아,35,1
20190816,한라산국립공원|신비의도로(도깨비도로)|중앙로사거리|지하상가|중앙로 사거리|중앙로사거리|중앙로 사거리,7,1
20190816,한라산국립공원|방일리공원|탐라도서관|제주한라대학교(아쉬람BD_CU)|방일리공원|탐라도서관,6,1
20190816,제주고등학교|한라산국립공원|제주고등학교,3,1
20190816,한라산국립공원|신비의도로(도깨비도로)|노형오거리|한라산국립공원|노형오거리,5,1
20190816,성산일출해양도립공원|성산읍4|성산읍3|한라산국립공원|제주민속오일장,5,1
20190816,한라산국립공원|제주고등학교,2,1
20190816,한라산국립공원|화북주공아파트,2,1
20190817,노형근린공원|한라산국립공원,2,1
20190817,한라산국립공원|인화초등학교,2,1
20190817,한라산국립공원|대유대림아파트,2,1
20190817,애월읍4|한라산국립공원,2,1
20190818,한라산국립공원|솔동산 문화의 거리|현대산부인과|동문로터리|동미빌딩|동문로터리|토평마을회관(서)|이도주공아파트,8,1
20190818,8코스|중문관광단지|8코스|주상절리대(제1매표소)|주상절리대|8코스|중문관광단지|한라산국립공원|빅볼랜드,9,1
20190818,서귀포서부도서관|한라산국립공원|솔동산 문화의 거리|현대산부인과,4,1
20190818,한라산국립공원|영화의거리->산지천|탑동 테마거리->중앙로|탑동입구|영화의거리->산지천,5,1
20190818,한라산국립공원|외도초등학교|한국방송통신대학,3,1
20190818,한라산국립공원|제주고등학교,2,1
20190818,탐라장애인 종합복지관|문예회관|한라산국립공원,3,1
20190818,한라산국립공원|대유대림아파트,2,1
20190818,탑동 테마거리->중앙로|신비의도로(도깨비도로)|한라산국립공원|그리스신화박물관|8코스|주상절리대|서귀포서부도서관|8코스|외돌개|정방폭포|정방폭포(주차장)|칠십리 음식 특화거리|세계조가비박물관|서귀포예술의전당|서귀포여자고등학교(북)|제주월드컵경기장 서귀포버스터미널|헬로키티 아일랜드|동광 R 주차장|동산교|삼무공원|한국병원|동산교|한국병원|함덕농협지소(북)|시외버스터미널|함덕농협지소(북),26,1
20190818,한라산국립공원|산천단 한국폴리텍대학(버스),2,1
20190818,문화의 거리|한라산국립공원|남서광마을입구(남)|남서광마을|탐라장애인 종합복지관|남서광마을입구(남)|문예회관|인화초등학교|남서광마을|문예회관|인화초등학교|영화의거리->산지천|탑동 테마거리->중앙로|흑돼지 거리|탑동 테마거리->중앙로|탑동입구|영화의거리->산지천,17,1
20190818,신제주로터리|축산진흥원|한라산국립공원|축산진흥원|제주고등학교|연동주민센터,6,1
20190818,대기고등학교|신성여자중고등학교|한라산국립공원|제주대학교병원|탐라장애인 종합복지관|고마로 거리,6,1
20190818,"플레이케이팝제주|조안베어박물관|한라산국립공원|용담공원|용연, 용두암|용담공원",6,1
20190818,한라산국립공원|탐라장애인 종합복지관|제주시청,3,1
20190819,한라산국립공원|노형오거리,2,1
20190819,한라산국립공원|탐라도서관|방일리공원|탐라도서관,4,1
20190819,종합경기장(광장 제외)|노형오거리|한라산국립공원|제주도의회|제주특별자치도청|제주도청|제주특별자치도청|제주도의회|제주도청|서부두 명품회집거리|제주도의회|제주특별자치도청|서부두 명품회집거리|제주특별자치도청|한라산국립공원|종합경기장(광장 제외)|탑동 테마거리->중앙로|흑돼지 거리|탑동 테마거리->중앙로|탑동입구|탑동 테마거리->중앙로,21,1
20190819,한라산국립공원|협재 해변|협재해변|협재 해변,4,1
20190819,한라산국립공원|노형근린공원|정부제주지방합동청사|노형근린공원|함덕 서우봉 해변|정부제주지방합동청사|노형근린공원|정부제주지방합동청사|은남동|바오젠거리,10,1
20190819,한라산국립공원|은남동,2,1
20190819,한라산국립공원|믿거나말거나박물관|플레이케이팝제주|조안베어박물관|헬로키티 아일랜드|한라수목원|수목원테마파크|한라수목원,8,1
20190819,제주대학교병원|제주고등학교|제주대학교병원|축산진흥원|제주고등학교|축산진흥원|한라산국립공원|제주국제공항|이도주공아파트|제주국제공항,10,1
20190819,한라산국립공원|아랑조을거리 공영주차장|서귀포매일올레시장|새연교|천지연폭포|세계조가비박물관|서귀포시외버스터미날|제주월드컵경기장 서귀포버스터미널|월드컵경기장 대도로변 입구 매표소|조천읍3|함덕 서우봉 해변|조천읍3,12,1
20190819,한라산국립공원|플레이케이팝제주|믿거나말거나박물관|조안베어박물관|수목원테마파크|한라수목원|수목원테마파크,7,1
20190819,현대산부인과|서귀포매일올레시장|제주은행(북)|아랑조을거리 공영주차장|7-1코스|서귀포서부도서관|한라산국립공원|서귀포서부도서관|중문고등학교(북)|동미빌딩|현대산부인과,11,1
20190820,남녕고등학교(하와이오피스텔)|노형오거리|한라병원|노형오거리|남녕고등학교(하와이오피스텔)|원노형|노형오거리|한라산국립공원|노형오거리|제주러브랜드|남녕고등학교(하와이오피스텔)|한라병원|제주러브랜드|노형근린공원|한라병원|남녕고등학교(하와이오피스텔)|제주러브랜드|노형근린공원|한라병원|제주러브랜드|노형근린공원,21,1
20190820,한라산국립공원|제주추사관|추사적거지|중문고등학교(북),4,1
20190820,종합경기장(광장 제외)|노형오거리|한라산국립공원|제주도청|한라산국립공원|제주특별자치도청|제주도청|문화예술의 거리|제주도청|제주특별자치도청|문화예술의 거리|제주특별자치도청|제주고등학교|문화예술의 거리|제주특별자치도청|축산진흥원|제주고등학교|문화예술의 거리|축산진흥원|제주고등학교|축산진흥원|한라산국립공원|제주고등학교|문화의 거리|제주목관아|문화의 거리|제주고등학교|제주목관아,28,1
20190820,제주민속오일장|애월읍3|제주민속오일장|외도동주민센터|롯데리아 제주외도 DT|외도초등학교|애월읍3|제주민속오일장|외도초등학교|한라산국립공원,10,1
20190820,남녕고등학교(하와이오피스텔)|노형오거리|남녕고등학교(하와이오피스텔)|한라산국립공원|남녕고등학교(하와이오피스텔),5,1
20190820,노형오거리|한라산국립공원,2,1
20190821,제대아파트|한라산국립공원,2,1
20190821,제주고등학교|한라산국립공원|방일리공원|탐라도서관,4,1
20190821,한라산국립공원|신제주로터리,2,1
20190821,민속자연사박물관|서사라 문화거리|연동주민센터|한라산국립공원|연동주민센터|신비의도로(도깨비도로)|제주러브랜드|용담공원|정존마을|제주장미불빛축제|월산마을|동광 R 주차장|헬로키티 아일랜드|제주장미불빛축제|월산마을|서귀포예술의전당|세계조가비박물관|제주장미불빛축제|월산마을|솔동산 문화의 거리|제주장미불빛축제|월산마을|제주장미불빛축제,23,1
20190821,인다마을|제주국제공항|인다마을|한라산국립공원|삼무공원,5,1
20190822,한라병원|한라산국립공원,2,1
20190822,국수문화거리|삼성혈 문화의 거리|용문마을(서)|시민회관|용문 사거리|용문마을(서)|한라산국립공원|산천단 한국폴리텍대학(버스)|한라도서관,9,1
20190822,한라도서관|한라산국립공원|한라도서관|남서광마을입구(남),4,1
20190822,한라산국립공원|협재 해변|협재해변|협재 해변,4,1
20190822,한라산국립공원|관음사 휴게소,2,1
20190822,한국방송통신대학|탑동 테마거리->중앙로|한국방송통신대학|동문로터리|서문가구거리|동문시장|용문마을(서)|동문로터리|서문가구거리|동문시장|동문로터리|서문가구거리|한라산국립공원|탑동 테마거리->중앙로|서부두 명품회집거리,15,1
20190822,한라산국립공원|제주고등학교|대림2차아파트|케이티앤지|원노형|노형오거리|남녕고등학교(하와이오피스텔)|제주고등학교|남녕고등학교(하와이오피스텔)|대림2차아파트|남녕고등학교(하와이오피스텔)|연동대림1차아파트|남녕고등학교(하와이오피스텔)|케이티앤지|노형오거리|남녕고등학교(하와이오피스텔)|제주고등학교|대림2차아파트|연동대림1차아파트|케이티앤지|노형오거리|제주고등학교|남녕고등학교(하와이오피스텔)|대림2차아파트|연동대림1차아파트|케이티앤지|노형오거리|남녕고등학교(하와이오피스텔)|탐라도서관|방일리공원|탐라도서관|연동대림1차아파트|탐라도서관|방일리공원,34,1
20190822,안덕계곡 주차장|한라산국립공원|매일올레시장주차장|중앙공원|서귀포매일올레시장|중앙공원|매일올레시장주차장|중앙공원|우리은행 서귀포점 인근 공영주차장|서귀포시청 1청사|걸매생태공원|월드컵경기장 대도로변 입구 매표소|제주월드컵경기장 서귀포버스터미널|중문고등학교(북)|믿거나말거나박물관|중문관광단지입구 (남)|예래생태체험관,17,1
20190822,모구리야영장|포니벨리|한라산국립공원|함덕 서우봉 해변|모구리야영장,5,1
20190823,한라산국립공원|중앙로 사거리|중앙로사거리|중앙로 사거리,4,1
20190823,서문가구거리|종합경기장(광장 제외)|서문가구거리|한라산국립공원|제주대학교|제주국제공항|제주도청|제주특별자치도청|제주국제공항|축산진흥원|제주국제공항|제주특별자치도청|축산진흥원|한라산국립공원|연동주민센터|종합경기장(광장 제외)|연동주민센터,17,1
20190823,노형근린공원|원노형|노형오거리|남녕고등학교(하와이오피스텔)|노형근린공원|남녕고등학교(하와이오피스텔)|노형오거리|노형초등학교|남녕고등학교(하와이오피스텔)|노형근린공원|노형오거리|남녕고등학교(하와이오피스텔)|한라산국립공원|제주한라대학교(아쉬람BD_CU)|제주고등학교,15,1
20190823,한라병원|한라산국립공원,2,1
20190823,한라산국립공원|외돌개,2,1
20190823,협재해변|금능으뜸원 해변|한라산국립공원,3,1
20190823,거로마을|한라산국립공원|남녕고등학교(하와이오피스텔),3,1
20190823,한라산국립공원|제주고등학교|동문시장,3,1
20190823,케이티앤지|롯데마트|노형근린공원|제주한라대학교(아쉬람BD_CU)|케이티앤지|롯데마트|노형근린공원|제주고등학교|노형근린공원|제주한라대학교(아쉬람BD_CU)|제주고등학교|한라산국립공원|축산진흥원|제주러브랜드|제주민속오일장|거로마을|제주 중앙여자고등학교 버스정류소|제주4․3평화공원|제주 중앙여자고등학교 버스정류소,19,1
20190823,산천단 한국폴리텍대학(버스)|한라산국립공원|삼무공원|대유대림아파트,4,1
20190823,한라산국립공원|서귀북초등학교(동)|서귀포예술의전당|칠십리공원_A|천지연폭포|솔동산 문화의 거리|서귀포성당 뒤 주차장(솔동산로근처),7,1
20190823,한라산국립공원|제주한라대학교(아쉬람BD_CU)|성산읍4|성산읍사무소|비석거리,5,1
20190823,한라산국립공원|한라수목원|효돈동1|효돈동2|영천동주민센터|비석거리,6,1
20190823,김정문화회관|한라산국립공원|서귀포시외버스터미날|제주월드컵경기장 서귀포버스터미널|서귀포여자고등학교(북)|서귀포예술의전당|외돌개|서귀포여자고등학교(북),8,1
20190823,한라산국립공원|제주고등학교|한라산국립공원|제주고등학교,4,1
20190824,아라초등학교|거로마을|케이티앤지|한라산국립공원|대림2차아파트|한라수목원|이도주공아파트|한라수목원,8,1
20190824,안덕면3|한라산국립공원,2,1
20190824,제주여자상업고등학교|노형근린공원|축산진흥원|한라산국립공원,4,1
20190824,강창학경기장|칠십리공원_A|한라산국립공원|정존마을,4,1
20190824,"신비의도로(도깨비도로)|한라산국립공원|산방산(용머리, 하멜상선)|산방산|사계 해변|화순 금모래해변|산방산(용머리, 하멜상선)|화순 금모래해변|산방산|8코스|믿거나말거나박물관|플레이케이팝제주|믿거나말거나박물관|테디베어뮤지엄|카멜리아힐",15,1
20190824,한라산국립공원|월드컵경기장 대도로변 입구 매표소,2,1
20190824,한라산국립공원|천제연폭포|화순 금모래해변|월드컵경기장 대도로변 입구 매표소|칠십리 음식 특화거리|솔동산 문화의 거리,6,1
20190824,시외버스터미널|흑돼지 거리|탑동 테마거리->중앙로|연동주민센터|탑동 테마거리->중앙로|한라산국립공원|연동주민센터|한라산국립공원|성읍랜드|성읍민속마을-가로등|성읍민속마을-종탑|성읍민속마을-가로등|KT성산포지점|성산읍4|성산읍3|광치기해변|성산일출해양도립공원|만장굴|문예회관,19,1
20190824,탑동입구|한국방송통신대학|흑돼지 거리|한국방송통신대학|탑동 테마거리->중앙로|흑돼지 거리|용문마을(서)|한라산국립공원|관음사 휴게소|성읍민속마을-가로등|성읍민속마을-종탑|성읍민속마을-가로등|관음사 휴게소|성읍민속마을-가로등|KT성산포지점|성산읍4|성산읍3|광치기해변|성산일출해양도립공원,19,1
20190824,한라산국립공원|제주 중앙여자고등학교 버스정류소,2,1
20190824,서귀포시 구 버스터미널|천지동자원순환센터|세계조가비박물관|안덕면3|안덕면4|안덕면5|한라산국립공원|신비의도로(도깨비도로)|천지동자원순환센터|중앙공원,10,1
20190824,한라산국립공원|에코랜드테마파크,2,1
20190824,남녕고등학교(하와이오피스텔)|노형오거리|노형우체국|노형오거리|한라산국립공원|노형우체국|한라산국립공원|노형오거리|한라산국립공원|원노형|노형오거리|노형초등학교|정존마을|노형초등학교|노형동주민센터|정존마을,16,1
20190824,노형근린공원|한라산국립공원,2,1
20190824,신비의도로(도깨비도로)|한라산국립공원|서귀포매일올레시장|우리은행 서귀포점 인근 공영주차장|서귀포시 구 버스터미널,5,1
20190824,남서광마을입구(남)|한라산국립공원|신비의도로(도깨비도로)|제주러브랜드,4,1
20190824,한라산국립공원|대림2차아파트|노형제1근린공원,3,1
20190824,한라산국립공원|인다마을|이도주공아파트|화북휴먼시아(화북4상가)|화북주공아파트,5,1
20190824,한라산국립공원|천지연폭포|서귀포매일올레시장|제주은행(북)|현대산부인과|동미빌딩|제주은행(북)|아랑조을거리 공영주차장|외돌개|주상절리대|성산포항|성산포항 종합여객터미널(출발)|세화 해변|세화오일장 인근 주차장,14,1
20190824,한라산국립공원|흑돼지 거리|은남동,3,1
20190824,현대산부인과|삼아아파트|동문로터리|한국병원|한라산국립공원|신비의도로(도깨비도로)|제주러브랜드|신비의도로(도깨비도로),8,1
20190825,한라산국립공원|신비의도로(도깨비도로)|제주러브랜드|한라수목원|제주러브랜드|제주민속오일장|은남동|흑돼지 거리|은남동,9,1
20190825,"한라산국립공원|제주고등학교|동문시장|함덕 서우봉 해변|용연, 용두암|용문마을(서)|용연, 용두암|제주국제공항|용연, 용두암|용문마을회관(버스)",10,1
20190825,한라산국립공원|신비의도로(도깨비도로)|수목원테마파크|한라산국립공원|바오젠거리|제주국제공항,6,1
20190825,함덕농협지소(북)|노형오거리|한라산국립공원,3,1
20190825,한라산국립공원|신비의도로(도깨비도로)|한라수목원|신비의도로(도깨비도로)|제주러브랜드|한라수목원|수목원테마파크|은남동,8,1
20190825,제주고등학교|한라산국립공원|한담해변|한담동(버스)남,4,1
20190825,국수문화거리|한라산국립공원|석굴암 / 천왕사 숲길|한라수목원|노형근린공원|노형오거리|한라수목원|노형오거리|노형근린공원|노형오거리,10,1
20190825,제주국제공항|신비의도로(도깨비도로)|제주국제공항|한라산국립공원,4,1
20190825,"협재 해변|협재해변|협재 해변|한림공원 인근 공영주차장|한림공원 (협재․쌍용굴)|한림공원 인근 공영주차장|협재 해변|한림공원 (협재․쌍용굴)|한라산국립공원|신제주로터리|용담공원|용연, 용두암|탑동 테마거리->중앙로|남서광마을|남서광마을입구(남)|함덕농협지소(북)|용문마을회관(버스)|용문마을(서)|용문 사거리|남서광마을|남서광마을입구(남)|서문가구거리|서문시장|용문마을회관(버스)|용문마을(서)|용문 사거리|남서광마을|서문가구거리|남서광마을입구(남)|남서광마을|남서광마을입구(남)|서문시장|용문마을회관(버스)|용문마을(서)|용문 사거리|서문시장|문화의 거리|칠성로 쇼핑거리|중앙로 사거리|제주대학교교육대학|칠성로 쇼핑거리|중앙로 사거리|오현중고등학교|칠성로 쇼핑거리|중앙로 사거리",45,1
20190825,한라병원|한라산국립공원,2,1
20190825,곽지과물해변|한라산국립공원|제주고등학교|노형근린공원|원노형|롯데마트|노형초등학교|롯데마트|제주공룡랜드|노형초등학교|정존마을|제주장미불빛축제|롯데마트|제주공룡랜드|롯데마트|노형초등학교|정존마을|제주장미불빛축제|노형초등학교|정존마을|제주공룡랜드|제주장미불빛축제,22,1
20190825,제주고등학교|한라산국립공원|노형초등학교|한라산국립공원|노형우체국|노형초등학교|노형우체국,7,1
20190825,남서광마을입구(남)|동산교|한라산국립공원|남서광마을입구(남)|한국병원,5,1
20190825,한라산국립공원|만장굴,2,1
20190825,한라산국립공원|석굴암 / 천왕사 숲길|양지공원|석굴암 / 천왕사 숲길|제주세계자연유산센터|영화의거리->산지천,6,1
20190826,남녕고등학교(하와이오피스텔)|노형오거리|남녕고등학교(하와이오피스텔)|노형근린공원|축산진흥원|노형근린공원|남녕고등학교(하와이오피스텔)|축산진흥원|노형근린공원|축산진흥원|남녕고등학교(하와이오피스텔)|노형근린공원|축산진흥원|노형근린공원|남녕고등학교(하와이오피스텔)|축산진흥원|남녕고등학교(하와이오피스텔)|노형근린공원|한라산국립공원|축산진흥원|한라산국립공원|원노형,22,1
20190826,한라산국립공원|삼무공원,2,1
20190826,서문가구거리|서문시장|서문가구거리|신비의도로(도깨비도로)|한라산국립공원|용담레포츠공원|서문시장,7,1
20190826,영화의거리->산지천|탑동입구|흑돼지 거리|중앙로 사거리|함덕농협지소(북)|영화의거리->산지천|탑동입구|흑돼지 거리|중앙로 사거리|영화의거리->산지천|관음사 휴게소|탑동입구|영화의거리->산지천|흑돼지 거리|탑동입구|중앙로 사거리|관음사 휴게소|흑돼지 거리|한라산국립공원|중앙로 사거리|관음사 휴게소|한라산국립공원|동미빌딩|제주은행(북)|서귀포매일올레시장|아랑조을거리 공영주차장|천지연폭포|서귀포매일올레시장|제주은행(북)|아랑조을거리 공영주차장|제주은행(북)|동미빌딩|현대산부인과,33,1
20190826,제주고등학교|한라산국립공원,2,1
20190826,한라산국립공원|외돌개|서귀포시외버스터미날,3,1
20190826,한라산국립공원|수월봉,2,1
20190826,한라산국립공원|협재 해변|한담해변|중앙로 사거리,4,1
20190827,한라산국립공원|지하상가|탑동 테마거리->중앙로,3,1
20190827,일도이동공영주차장|삼성혈-3|삼성혈 문화의 거리|삼성혈-3|국수문화거리|신산공원|삼성혈 인근 공영주차장|국수문화거리|삼성혈 인근 공영주차장|제주중앙여자고등학교(교통섬)|제주 중앙여자고등학교 버스정류소|신산공원|국수문화거리|제주 중앙여자고등학교 버스정류소|제주중앙여자고등학교(교통섬)|신산공원|국수문화거리|제주중앙여자고등학교(교통섬)|신산공원|제주중앙여자고등학교(교통섬)|한라산국립공원,21,1
20190827,한라산국립공원|국수문화거리|삼성혈 문화의 거리|서문가구거리|국수문화거리|서문가구거리,6,1
20190827,한라산국립공원|한라수목원|제주고등학교|정존마을|제주관광대학|정존마을|대정읍2|제주관광대학|정존마을|제주관광대학|11코스,11,1
20190827,한라산국립공원|제주미니미니랜드,2,1
20190827,문화의 거리|서문시장|삼무공원|서문시장|서사라 문화거리|삼무공원|서사라 문화거리|한라산국립공원|문화의 거리|탑동 테마거리->중앙로|탑동입구|칠성로 쇼핑거리|시민회관,13,1
20190829,카멜리아힐|한라산국립공원|용담해안 카페촌거리,3,1
20190829,카멜리아힐|중문고등학교(북)|제주월드컵경기장 서귀포버스터미널|월드컵경기장 대도로변 입구 매표소|외돌개|7코스|약천사|조안베어박물관|한라산국립공원|용담공원|아모렉스리조트|도두봉공원|용담해안 카페촌거리|아모렉스리조트,14,1
20190829,한라산국립공원|원노형|제주 중앙여자고등학교 버스정류소|함덕농협지소(북)|시외버스터미널|원노형,6,1
20190829,한라산국립공원|한국병원,2,1
20190829,한라산국립공원|제주고등학교,2,1
20190829,카멜리아힐|한라산국립공원,2,1
20190831,연동주민센터|축산진흥원|한라산국립공원|연동주민센터|축산진흥원|연동주민센터|한라산국립공원|축산진흥원|한라산국립공원|영화의거리->산지천|칠성로 쇼핑거리|탑동 테마거리->중앙로,12,1
20190831,노형근린공원|한라산국립공원,2,1
20190831,한라산국립공원|국립제주박물관|칠십리 음식 특화거리|서귀포예술의전당|세계조가비박물관|서귀포성당 뒤 주차장(솔동산로근처),6,1
20190831,한라산국립공원|천제연폭포|테디베어뮤지엄|중문관광단지|테디베어뮤지엄|믿거나말거나박물관|하효 쇠소깍 해변|정부제주지방합동청사,8,1
20190831,중문관광단지|천제연폭포|한라산국립공원,3,1
20190831,제주여자상업고등학교|한라도서관|제주여자상업고등학교|한라산국립공원|제주여자상업고등학교|한라도서관|한라산국립공원|제주 중앙여자고등학교 버스정류소|동문시장|동문로터리|동문시장|칠성로 쇼핑거리|동문시장|제주여자상업고등학교|동문로터리|동문시장|제주여자상업고등학교,17,1
20190831,한라산국립공원|보건소,2,1
20190831,한라산국립공원|제주국제공항,2,1
20190831,"탑동 테마거리->중앙로|용문마을(서)|용문마을회관(버스)|연동주민센터|탑동 테마거리->중앙로|제주특별자치도청|용문마을(서)|용문마을회관(버스)|연동주민센터|탑동 테마거리->중앙로|한라산국립공원|용문마을(서)|용문마을회관(버스)|연동주민센터|한라산국립공원|탑동 테마거리->중앙로|용문마을(서)|용문마을회관(버스)|용문마을(서)|연동주민센터|용문마을회관(버스)|연동주민센터|탑동 테마거리->중앙로|흑돼지 거리|칠성로 쇼핑거리|탑동 테마거리->중앙로|용연, 용두암|탑동 테마거리->중앙로",28,1
20190831,한라산국립공원|노형오거리|남녕고등학교(하와이오피스텔)|한라산국립공원|남녕고등학교(하와이오피스텔)|바오젠거리,6,1
20190831,한라산국립공원|한라병원,2,1
